id,timestamp,variant,price
ajs-next-792a355b6e6eb05dc3828503136501ff,2024-02-16 23:04:16.398000,TRU-CSB-10400-S-BLK,23.99
ajs-next-f4552fa6c10c34ae68df7ff521bf20db,2024-03-07 18:57:07.368000,TRU-LAB-10210-S-CHT,32.99
ajs-next-8563b31e8180c68e7481c77e1a00a014,2024-03-06 12:06:18.772000,TRU-SB-91401-XS-CHT,22
ajs-next-ac7d7deefa3191d86e7c4f74a66adc6c,2024-03-20 14:12:58.198000,SP-SL-S-BLK,23.99
ajs-next-19eca1645ac6ee7030bd0614ec74df0b,2024-03-06 19:52:40.150000,SHE-SNC-62001-S-BLK,21.49
ajs-next-91799ae9d7f507a5fcb3756db75f2d2c,2024-03-12 23:21:12.096000,SHE-BHEB-13402-S-RST,29.99
ajs-next-861c58e97cfa134c000410dae4a822e3,2024-02-13 14:49:58.032000,EMP-HWL-42055-S-BLK,18.99
ajs-next-2362cf619cd69565106f0f58e62d76fe,2024-04-11 11:00:17.476000,EMP-BBT-81007-S-BLK,44.99
ajs-next-4d22a395ce2c887d124487c2c8bb1d54,2024-04-11 10:42:54.223000,TRU-LAB-10210-S-BLK,34.99
ajs-next-ba4e3b81af7531c24053c41edef734bd,2024-04-11 11:35:26.082000,TRU-SPB-10022-S-BLK,29.99
ajs-next-e2f29d7fad3c31ecd9cbe5645e5a427e,2024-04-11 11:55:13.486000,SHE-SNC-62001-S-BLK,23.99
ajs-next-37eb37d055c210521747ab6de8a59d4d,2024-04-11 12:05:05.384000,TRU-SPB-10022-S-LVD,28.99
ajs-next-b8824c805faf469da2739bc44e2c2d7a,2024-04-03 21:39:02.292000,TRU-SB-91404-XS-BLK,15.99
ajs-next-1102b031208af44f0e10a637ef41111a,2024-03-17 21:28:44.547000,EMP-HWS-55020-S-BLK,20
ajs-next-19f652f8b429feb8773905d92e3635c7,2024-03-17 21:31:12.123000,TRU-SB-91401-XS-CHT,22
ajs-next-f6ba7642601c165fe4034cbc5329bc79,2024-02-02 14:29:39.814000,TRU-WSB-10024-S-BLK,26.99
ajs-next-4d2db9105dd02efc80b4ac3b2e28f074,2024-03-24 08:37:19.033000,SHE-HWS-55021-S-BGE,36
ajs-next-130c33698ae0c5e7cec66bcad3ca203c,2024-03-11 14:30:10.957000,EMP-HWC-42024-S-BLK,18.99
ajs-next-ce3dd77cfe64486f28689213eb73aefb,2024-04-02 02:05:10.096000,SHE-SNU-95002-S-BLK,34.99
ajs-next-7c2050687132264ee0cf505fc7727ae1,2024-02-13 13:08:20.998000,SHE-SNC-62001-S-BLK,23.99
ajs-next-a2908e10e38286b6569055d7bd430fdf,2024-04-03 17:46:23.973000,TRU-CB-91400-S-BLK,25.99
ajs-next-43e33d80bffe89b4d91811385e304da8,2024-01-15 17:22:05.545000,SHE-SNB-95001-S-BLK,41
ajs-next-9e607bad6700dd58b0b339cf1eeb1523,2024-01-19 19:23:39.109000,TRU-SPB-10022-S-BLK,28.99
ajs-next-2b62eed30ce35c6f496e124a507f8aa4,2024-03-04 22:31:05.954000,EMP-HWL-42075-S-BLK,30.99
ajs-next-bce265497a17aaa7ebdeb1c2c57125d3,2024-01-09 10:37:54.363000,SHE-TKC-62008-S-BGE,32
ajs-next-de9ebe18325fe2f1971a29c4deee5b86,2024-02-17 16:22:50.883000,SHE-SNC-62001-S-BLK,21.99
ajs-next-90235ca6a3d60f7ca1197db60dae3037,2024-03-06 17:17:29.095000,TRU-LAB-10210-S-CHT,32.99
ajs-next-3deb2d9d67e565ffc143b70240ef0d4a,2024-03-03 18:34:53.557000,TRU-SB-91401-XS-CHT,15.99
ajs-next-291e8c64a9374536e24d23d11381a380,2024-03-09 16:07:26.472000,SHE-BHEB-13402-S-BLK,29.99
ajs-next-e01db554b5a96873a289f4bfd4d27a4b,2024-03-23 00:51:42.332000,SHE-SNB-95001-S-RST,26.99
ajs-next-4fb6d1ea6e142218f8b184d85ccd0782,2024-04-11 15:49:35.549000,SHE-SNC-62001-S-NUD,23.99
ajs-next-823dfa05b953f1af4a35ae240e3123be,2024-04-11 15:45:17.825000,SHE-HWS-55021-S-BGE,25.99
ajs-next-95629958b596c207cc984865dbea107b,2024-04-01 12:20:13.201000,SHE-HWS-55021-S-BGE,25.99
ajs-next-8aad08087cdc1c06303d6ff4111029e3,2024-01-11 20:19:02.513000,EMP-HWL-42002-S-BLK,12.99
ajs-next-369f66b35ec883312a18ee66a7f3c2ba,2024-01-12 16:24:26.140000,SHE-SNC-62001-S-LVD,28
ajs-next-3d255b85cb16cf4c02a4d2215f0018c4,2024-01-07 19:22:03.344000,"",45
ajs-next-6df60d7329aab4b2284d40a683fe8a85,2024-01-18 14:18:23.771000,EMP-HWS-55020-S-BLK,22
ajs-next-c77d93f68cc649585627defc4f0df6e9,2024-03-30 22:51:44.804000,EMP-SNC-62001-S-BLK,15.99
ajs-next-98841235bb25c0765ead26304e2dc661,2024-03-30 22:51:56.594000,EMP-HWS-55020-S-BLK,15.99
ajs-next-f2242a845332251eb644584b893204e9,2024-03-30 22:51:57.164000,EMP-SSB-81068-S-BGDY,15.99
ajs-next-899f913e6e3a7b44e8a182d4117dd9ac,2024-03-26 21:01:56.962000,SP-SL-S-BLK-2PK,32.989999999999995
ajs-next-bfa3924fd1fc0a8339fc1aec0edf58d7,2024-04-03 04:00:07.407000,TRU-LAB-10210-S-BLK,34.99
ajs-next-a4e47b5849354b0d554e4cbb5d391633,2024-03-27 23:47:50.015000,SHE-SNC-62001-S-NUD,23.99
ajs-next-fa35396d6d614d840c9742772274548d,2024-03-27 23:49:24.687000,TRU-CP-56002-S-BLK,16.99
ajs-next-73f338684e92d620f653fe9813d522cf,2024-02-19 13:37:13.153000,EMP-CP-44001-S-BLK,22.99
ajs-next-7fb76b8dbb5827c69a07968e6566cf9d,2024-02-24 12:24:59.610000,TRU-RSB-97097-S-BLK/WHT,13
ajs-next-1712ceb1bcc5c299e6f1dcd407252834,2024-03-28 08:30:08.817000,TRU-SPB-10022-S-BLK-2PK,44.989999999999995
ajs-next-61aaed4766effee458d1137eedbfc486,2024-03-18 13:26:54.212000,TRU-SB-91401-XS-CHT,15.99
ajs-next-e7aee34ab21049bb7ba9d611aa7102af,2024-03-18 13:07:05.778000,SHE-EMS-52002-S-BLK,29.99
ajs-next-5aa6818ca24417d543b9e5078f5cd32f,2024-03-30 14:42:13.881000,TRU-LAB-10210-S-BLK,34.99
ajs-next-dedd8a93b0fa6eab3dedca80fd9c28b3,2024-03-31 20:27:50.334000,SHE-EMS-52002-S-BLK,36
ajs-next-694283fc9a5db8000d9b985608cd81a3,2024-02-25 00:36:35.170000,TRU-SPB-10022-S-BLK,28.99
ajs-next-182d1959a86083d87e008e153bcb23c2,2024-03-25 00:22:43.901000,EMP-HWL-42075-S-BLK,22.99
ajs-next-be7f3c2df202e1745cbd734837459bca,2024-03-15 15:22:54.579000,EMP-HWBS-18437-S-BLK,19.99
ajs-next-a6f19c477562ff5b227b87ebe0e6dcc9,2024-03-15 15:50:44.330000,TRU-LAB-10210-S-BLK,34.99
ajs-next-529b85d6d1377eab24da68d36515c385,2024-01-09 19:41:22.072000,SHE-CSL-41402-S-BLK,26.99
ajs-next-42fd51c48a250751de5c768df4bcbce1,2024-04-09 21:05:01.480000,SHE-HWS-55021-S-BGE,25.99
ajs-next-7e5f58fc4a30538d44ca60101ad6b609,2024-02-11 11:57:36.878000,EMP-HWL-42075-S-BLK-2PK,52.989999999999995
ajs-next-b0a75ab1b8ccc0469acd69c2f7e8da69,2024-01-21 19:56:00.536000,EMP-HWL-42055-S-BLK,15.99
ajs-next-a25b414a4b4885e3c2a307006fad42aa,2024-01-21 19:56:55.900000,EMP-HWC-42024-S-BLK,15.99
ajs-next-dab5be5e1d704b2f0edf9c23e44e6da8,2024-03-19 21:08:25.601000,EMP-SSB-81068-S-BGDY,19.99
ajs-next-10b666ae60b49ca010f0f9a4fec6f694,2024-03-12 20:45:49.493000,SHE-HWS-55021-S-BLK,33
ajs-next-8b21b0359061a09d23d07bad1027fc0e,2024-03-22 02:53:12.671000,SHE-SNC-62001-S-NUD,23.99
ajs-next-560d16820d1366b9dafc5ba97f69fb77,2024-04-11 03:50:30.679000,TRU-LAB-10210-S-BGE,34.99
ajs-next-72c6e26c4b624fbcaf97d18b0adc75b2,2024-04-01 10:35:20.443000,SHE-HWS-55021-S-BGE,25.99
ajs-next-1511766838f5620d45242283db8e730f,2024-03-14 16:04:17.361000,SHE-BHEB-13402-S-BLK,41
ajs-next-08afa1322906b4ad5d17dc48277f5099,2024-03-15 13:14:54.603000,TRU-LAB-10210-S-BLK,34.99
ajs-next-2e3a5a9e95856741a9d459e3814ca14a,2024-01-19 23:59:55.390000,SHE-SNC-62001-S-LVD,28
ajs-next-96df2b6ff2441df932804b271d39726d,2024-01-09 17:13:24.781000,EMP-HWL-42075-S-BLUE,22.99
ajs-next-4da52eab4b18f853fde810019af58c0a,2024-03-11 12:38:08.370000,EMP-HWC-42024-S-BLK,26
ajs-next-e87a61c9dde5fce80c379e6705f0ba1a,2024-04-02 10:34:26.045000,EMP-SNC-62001-S-BLK,25
ajs-next-cf79051062b9bd0c60e1cfefe39e1c4b,2024-03-04 15:08:24.224000,TRU-SB-91401-XS-CHT,22
ajs-next-3d644e233f130fa8dd41f7948c64d24b,2024-03-23 17:06:34.071000,TRU-MSB2-51422-XS-S-DUMMY,14.99
ajs-next-d926126ed9b85a6ed94b11f6faa10443,2024-03-12 09:56:47.504000,TRU-SB-91404-XS-BLK,28
ajs-next-be7fbf4f25f0b2a810c6a026468f61ee,2024-01-25 18:03:01.200000,SHE-SNC-62001-S-BLK,36
ajs-next-831404a2f168de40f1118f385be21350,2024-01-25 17:12:31.287000,SHE-HWS-55021-S-BGE,36
ajs-next-18e904ba0f125a11e7863c806a18a668,2024-04-02 15:29:17.755000,TRU-SB-91404-XS-BLK,18.99
ajs-next-5afa1c9bddca882dc72b5535638228d0,2024-01-20 00:11:19.442000,SHE-SSSB-95006-S-BLK,48
ajs-next-bf528a6f7fda249c80545837c204e106,2024-03-09 02:49:40.517000,SP-SL-S-BLK,23.99
ajs-next-3e55a91b7b515ab53786a852b4d90947,2024-01-14 20:56:33.045000,SHE-SNC-62001-S-BLK,21.99
ajs-next-8c9c02d0ad110c1404f7e128d3c779a3,2024-03-04 18:59:06.700000,EMP-HWL-42075-S-BLK,30.99
ajs-next-f07b11075c5ddb3cee05d88b733acb9c,2024-03-13 17:17:05.578000,SHE-SNC-62001-S-NUD,23.99
ajs-next-6c5fca4c9d50c2656895cb19c1caeeab,2024-01-25 02:32:51.633000,TRU-SPB-10022-S-BLK-2PK,67.72999999999999
ajs-next-e149d14331d22b6eebbe791425171e84,2024-01-11 01:29:07.028000,SP-SL-S-BLK,15.99
ajs-next-cf09c798839ca1922fe792ad510c1bbd,2024-03-20 14:12:50.920000,TRU-SPB-10022-S-BLK,28.99
ajs-next-a858cd19655cd55292ad57125c2bec64,2024-03-25 21:57:32.062000,TRU-SPB-10022-S-BLK,28.99
ajs-next-7cac3648bf6f36afa5f05008e2a70a10,2024-03-05 14:08:14.691000,TRU-LAB-10210-S-BLK,32.99
ajs-next-b186b8575ceebc618790aa5b4a3a1416,2024-02-15 17:01:17.224000,SHE-SNC-62001-S-BLK,18
ajs-next-fcd9a4ad702783d0c7a56072b7d3591a,2024-02-27 13:27:15.694000,SHE-CSL-41402-S-BLK,26.99
ajs-next-e63043bf837eca2c457335a0254ae3dd,2024-03-17 21:28:28.408000,EMP-HWB-54005-S-NUD,17
ajs-next-ea358d8113e68296e0b44d200f146030,2024-02-01 13:38:35.696000,SP-SL-S-BLK,33
ajs-next-17e94d4c20f415cd4b4d119828a3adcd,2024-04-11 11:04:04.863000,SHE-BBT-81007-S-BUR,33.99
ajs-next-b8b58901177a1fc29573368a6ace8a98,2024-04-11 10:58:54.260000,EMP-SLS-81005-S-BLK,36.99
ajs-next-be16d8a6f372f4e78e391e9c1a6f5e7c,2024-01-13 01:04:23.170000,TRU-SPB-10022-S-BLK,40
ajs-next-180d04ed6abffefde95ccaacca844a15,2024-03-07 21:59:33.160000,TRU-SPB-10022-S-BLK,28.99
ajs-next-f46909f390edea8e4a2defaab3efeaf0,2024-04-04 21:10:23.499000,TRU-CSB-10400-S-BLK,28.99
ajs-next-ca680a1cca7eb04a8d12902e9f861f66,2024-01-25 19:30:50.639000,EMP-HWOP-31048-S-BLK,41
ajs-next-591709752ef97eab5713da9496f1b159,2024-04-11 14:39:20.502000,TRU-SPB-10022-S-BLK,28.99
ajs-next-f841dfbcb381bedb0636e0a6027a6a4e,2024-04-11 14:22:33.418000,SMNT-WB-22428-LTGRAY,5.99
ajs-next-984c3f5393f7be4fbba9ec8bab0377fd,2024-04-11 14:26:19.292000,TRU-CSB-10400-S-BLK,28.99
ajs-next-9c33cde760370aa949f75d0dcb800102,2024-04-05 13:40:23.603000,SHE-EMS-52002-S-BLK,41
ajs-next-f7d3bdc401c778833669ca5cb1f1dc6c,2024-03-30 21:08:03.803000,SHE-HWS-55021-S-BGE,36
ajs-next-9fa1b2c3cfa5f36ce715a9b0a4eb5662,2024-03-28 22:58:20.727000,TRU-LAB-10210-S-BLK,48
ajs-next-133cd655c92cd5d2a14852d0216bc38a,2024-03-25 20:23:57.220000,TRU-SPB-10022-S-BLK,28.99
ajs-next-ca97eb92ddc840fc97afcd4eb29b6979,2024-03-25 20:24:10.948000,SHE-SNB-95001-S-BLK,29.99
ajs-next-3e56172dfa120393392782bed1a56abd,2024-03-25 20:15:43.374000,TRU-SPB-10022-S-BLK,28.99
ajs-next-baab0183a35a3832c17e7aa8ff631d93,2024-01-04 15:57:49.167000,TRU-SPB-10022-S-BLK,28.99
ajs-next-2ff510590bc9c18b4593442bfa307850,2024-04-05 15:29:03.904000,TRU-LAB-10210-S-BLK,34.99
ajs-next-d3cac9c66ec509cb0bf9355a1b471ac9,2024-04-10 18:24:54.053000,TRU-SPB-10022-S-BLK,39.99
ajs-next-460e1a4af1b749c93e321147a442694a,2024-03-09 03:41:52.949000,EMP-SP-SL-54001-S-SND,15.99
ajs-next-fe9f374d14b1d16bb8248478587942ae,2024-04-07 21:59:58.835000,EMP-SBH-10057-S-BLK,10.99
ajs-next-35a6cc10f2bb204f521c3c978c0f780b,2024-04-02 14:13:00.950000,SHE-HWS-55021-S-BLK,24.99
ajs-next-04a94c509ca5bdb6a7ddd727b84a767a,2024-04-11 18:12:35.118000,TRU-SPB-10001-XS-BLK,15.99
ajs-next-6c4b5e8bff669de7aed90a623404899b,2024-01-25 16:13:43.413000,SHE-TKC-62008-S-WHT,22.99
ajs-next-ecc77b5cae4c963dec4f670260d6f61f,2024-04-07 17:23:22.829000,EMP-SBH-10057-S-BLK,10.99
ajs-next-f0da41f738c6332f8a229eef73bee637,2024-04-09 17:24:51.985000,TRU-SPB-10022-S-BLK,28.99
ajs-next-aa196273f80f7075a0758b9c3772b47b,2024-02-18 22:10:32.897000,TRU-SPB-10022-S-BLK,28.99
ajs-next-8a7a6bd4c52c9efbf98b526d557c3411,2024-03-05 22:34:44.724000,TRU-AWS-51401-S-BLK,22
ajs-next-15f6629f33f3f3665796d15793174bac,2024-03-23 22:45:27.618000,TRU-SB-91404-XS-BLK,28
ajs-next-3dc99c1c7ae7883ea33f5f4c7ade83c3,2024-01-08 21:22:47.761000,TRU-RSB-97097-S-BLK/WHT,32
ajs-next-13e816db51727f630e48012e46f41cb1,2024-03-14 14:08:21.643000,TRU-SPB-10022-S-BLK,40
ajs-next-5bb7206860fdfe73535b9424d5d66443,2024-01-23 12:27:26.453000,EMP-HWOP-31048-S-BLK,26.99
ajs-next-af32d949bbab24e6cafc9c96f3bc4423,2024-03-12 03:26:24.810000,EMP-HWS-55020-S-BLK,13.99
ajs-next-22386cbbd534b3584f9a761d8a888277,2024-02-14 18:29:58.178000,TRU-WSB-10024-S-BLK,28.99
ajs-next-6635083a4c88f8edab143e7aca0028d2,2024-03-20 11:45:14.250000,SHE-HWS-55021-S-BLK,20.99
ajs-next-a419cc44ecc4c8688231454447053e1c,2024-04-10 01:47:09.486000,TRU-SPB-10022-S-BLK,39.99
ajs-next-9eab85e4810b6ac9d7122c5f19b2a958,2024-04-10 01:49:22.191000,WAC-854119-34D-NN,97.99
ajs-next-de4a76bfd26a41be10a7c72dfb127262,2024-01-15 17:00:09.597000,SHE-CSL-41402-S-BLK,26.99
ajs-next-55cac111f3371e58c9c19c73c68014e7,2024-01-15 17:00:38.300000,SHE-SNB-95001-S-BLK,29.99
ajs-next-a568f973d0f3a75ef42aae95ec329ed1,2024-02-21 18:27:42.904000,EMP-HWSP-54004-XS-S-BLK,15.99
ajs-next-a713ae804011b14ecdff03782f2f130b,2024-02-16 23:55:44.595000,TRU-LAB-10210-S-BLK,50
ajs-next-265e8b49c37b8c4d37cf43912aba059c,2024-04-01 20:04:41.192000,TRU-LAB-10210-S-BLK,48
ajs-next-9f779f449dc495a38738ac8d154855fe,2024-04-01 20:04:55.938000,SHE-HWS-55021-S-BGE,36
ajs-next-43ba0e69fa74ac6fb63a590cbb5feb99,2024-03-24 08:39:53.732000,BLI-DF303J-ML-WHT,12
ajs-next-5c0a9812e9c4dd8694ec791a5d184134,2024-04-06 01:43:55.541000,EMP-HWS-55020-S-BLK,22
ajs-next-e96570f64be229c3ffa55d0b28cfe612,2024-03-22 17:48:34.418000,SHE-SSST-48001-S-WHT,24.99
ajs-next-ce209a20d275e1c090b392c3933e61ab,2024-01-20 01:13:44.610000,TRU-RSB-97097-S-BLK/WHT,22
ajs-next-0b30c31e4d34fc861a06f80cd0982902,2024-03-12 00:44:50.993000,SHE-TKC-62008-S-BGE,33
ajs-next-18b44c0a25b1a2796128b4f27048daa6,2024-04-10 23:04:05.666000,SHE-SNC-62001-S-BLK,32.99
ajs-next-6bd5d2f8a07a87f5ff470a8af1e9377d,2024-03-16 03:25:05.576000,SHE-SNC-62001-S-BLK,23.49
ajs-next-053b079d26f12bc13d83d95d67d94c8c,2024-01-29 17:17:08.426000,SHE-SNC-62001-S-BLK,33
ajs-next-31966bdc1028d49256493231f709d206,2024-03-25 14:41:35.619000,EMP-HWS-55020-S-BLK,13.99
ajs-next-d53c89a16112b1f2df6e8f4c8ac74ca2,2024-04-08 21:55:21.462000,SHE-SNC-62001-S-NUD,23.99
ajs-next-6ffd47a83877187b63bb1e994376f965,2024-04-08 21:55:58.095000,TRU-SPB-10022-S-BLK,26.99
ajs-next-3522ff00241dc6ca1678be3880504ee1,2024-03-10 01:03:26.936000,SHE-TKC-62008-S-BGE,23.99
ajs-next-7a218d4db248feb87bb6dd286045612a,2024-02-11 15:23:31.679000,TRU-LAB-10210-S-BLK,32.99
ajs-next-f0d09430a9ee6832a52262c8285b6992,2024-03-19 19:39:31.620000,TRU-RSB-97097-S-BLK/WHT,26.99
ajs-next-88ec2bdfc84e94e22d7daf98bc5284f8,2024-04-11 19:08:00.594000,TRU-LAB-10210-S-BLK,34.99
ajs-next-0127f9e43366c6e863e798fd912e1a44,2024-03-22 14:50:13.653000,SHE-EMS-52002-S-LAT,25.99
ajs-next-0b1c60dea9758cc6b194e01ed9fe8546,2024-03-28 11:37:29.283000,EMP-SNC-62001-S-BLK,15.99
ajs-next-f776e1c4f35878787428d4c9a6decf7d,2024-03-26 17:42:22.198000,SHE-SNC-62001-S-BLK,23.99
ajs-next-bef69b9d75ad9be85bd4a44216a418a1,2024-04-06 20:35:32.951000,SHE-SNC-62001-S-BLK,23.99
ajs-next-611699f3e0b31affab6e113f9f411359,2024-02-15 11:39:42.439000,SHE-EMS-52002-S-BLK,27.99
ajs-next-faf3f9f7920b428a3401a60a0079e89f,2024-01-09 10:36:05.369000,SHE-TKC-62008-S-BGE,22.99
ajs-next-c512a20d1ad193297da4dafec9646a2b,2024-01-19 14:29:00.697000,"",28.99
ajs-next-684e2c8e433f5b235c514cfdd70eaec9,2024-04-03 01:14:19.382000,SHE-SNC-62001-S-LVD,28
ajs-next-80fe53f37c91e1564eaf3959bbe9fa9f,2024-03-26 22:05:01.853000,SHE-HWS-55021-S-BGE,25.99
ajs-next-51a158d7401dbc5b75e467f74dea8cb5,2024-03-05 23:02:46.302000,TRU-LAB-10210-S-CHT,32.99
ajs-next-182e173675c95227adf23a7d0cda982a,2024-03-05 22:25:48.449000,EMP-HWL-42002-S-BLK,12.99
ajs-next-638c3114f7d3a9cf57c05a1805860cf0,2024-01-20 00:09:37.013000,TRU-SPB-10022-S-BLK,28.99
ajs-next-13015669dc6201d16636b5c64005caf9,2024-01-19 13:20:49.677000,"",46
ajs-next-44295c75b253103ff208c7529230b364,2024-01-19 13:20:58.756000,"",46
ajs-next-b7e8c261dd91b39575961dcb3d3dba5e,2024-02-27 17:36:47.555000,TRU-AWS-51401-S-BLK,13
ajs-next-13b88909a674844b4a40c4f5871e7ea8,2024-02-27 17:37:09.280000,TRU-AWS-51401-S-BLK,22
ajs-next-745ed47354872511693e4dd2b5e4857d,2024-03-18 14:27:46.254000,SHE-EMS-52002-S-BLK,25.99
ajs-next-9364931da5aac6b088ed3d7876187961,2024-03-04 15:52:09.282000,TRU-SPB-10022-S-BLK,28.99
ajs-next-7f24e1d4a9d1e5a3f6c139fb8ead7165,2024-04-05 10:40:49.897000,TRU-MSB-51422-XS-S-DUMMY,7.99
ajs-next-386be5e6980326c1486852e535612f20,2024-04-05 10:41:03.400000,TRU-SB-91404-XS-BLK,15.99
ajs-next-f3b9012c93190eb6fcaa0aca4d00227e,2024-02-01 13:36:16.630000,TRU-SB-91404-XS-BLK,19.99
ajs-next-3ea31a7712b8bfb64395b16f7130f75b,2024-03-13 17:58:40.211000,TRU-SPB-10022-S-BLK,40
ajs-next-8b1816bc66f2b4deab4b341fa989138d,2024-02-13 13:22:09.585000,SHE-SNB-95001-S-BLK,41
ajs-next-2c0ed0068c31917775442eee6f249e08,2024-01-23 22:06:27.690000,SHE-SNB-95001-S-BLK,33.99
ajs-next-398213a1990b1b49a31efd6ef9451458,2024-02-13 00:06:55.147000,TRU-SPB-10022-S-BLK,28.99
ajs-next-0b7d966a5c9df9e108e7a010c9f99d0d,2024-01-18 15:19:55.482000,EMP-HWL-42075-S-BLK,43
ajs-next-6d979aec29552cf7bb9feaeed8f37cf6,2024-01-18 15:21:33.463000,EMP-HWL-42075-S-BLK,43
ajs-next-2abc1f3756db1888cbfd73feb0d0126a,2024-04-11 02:37:45.183000,SHE-EMS-52002-S-LAT,25.99
ajs-next-783cc9a5222b9ae3d8a82eeccbc03675,2024-03-26 20:03:52.899000,EMP-HWS-55020-S-BLK,15.99
ajs-next-3458f64d8e9eb68aec82a3fbd00fd37d,2024-03-19 15:34:08.054000,EMP-SSB-81068-S-BGDY,19.99
ajs-next-4c73eaf43a4021383be2d282005accd1,2024-03-19 15:34:22.264000,EMP-ST-81001-S-BLK,18.99
ajs-next-f9ac5c9f35c2ea32922b7d94d5a0a179,2024-01-15 18:13:16.847000,"",17.990000000000002
ajs-next-5ba1d0ac18de2c739903cdcd97177f42,2024-01-26 16:43:02.678000,SHE-SNB-95001-S-BLK,47
ajs-next-857c9cd614bbca1e48c8294d2fc2fe92,2024-04-07 16:40:36.145000,SHE-HWS-55021-S-BLK,23.99
ajs-next-33d1a5fd5100e89bac336efc145feaec,2024-04-07 16:42:20.248000,SHE-HWS-55021-S-BLK,23.99
ajs-next-15354ff57f9e373c3d2926a16e9e3cd1,2024-04-11 00:00:31.499000,TRU-CSB-10400-S-BLK,44.99
ajs-next-fd629c13c172a6a12e8a6fa1ac85a891,2024-03-29 20:19:16.555000,SHE-SNC-62001-S-NUD,23.99
ajs-next-87a5ae733bd9869d3da3970b7ffc2599,2024-03-14 15:42:52.310000,EMP-SSB-81068-S-BGDY,18.99
ajs-next-d57ad088036f0b877e9588d36df7dc06,2024-03-14 15:43:01.977000,TRU-LAB-10210-S-BLK,34.99
ajs-next-5955ca31bde688a27dc885da0595c721,2024-03-28 16:04:43.752000,TRU-LAB-10210-S-BLK,34.99
ajs-next-b06ded5f745c94174b9de37e08c18307,2024-01-28 07:29:26.805000,SHE-HWS-55021-S-BLK,20.99
ajs-next-3e70137c505bbb4265fe8862fd21f4da,2024-01-28 07:36:32.344000,EMP-WTS-87045-S-BLK,27.99
ajs-next-972b564097a714cd3675bd0b465ca701,2024-03-25 16:12:47.073000,SHE-SNC-62001-S-NUD,23.99
ajs-next-d4bc3b08bf7ef3e85802a16b78c9cb1d,2024-03-28 18:43:57.686000,EMP-SSB-81068-S-BGDY,26
ajs-next-72b8bdc005fc9bfb7b4ab16730151fbe,2024-04-05 02:07:09.804000,TRU-CSB-10400-S-BGE,32.99
ajs-next-8dacac1954723f30a0aff13b6c554778,2024-03-28 22:56:20.341000,TRU-SPB-10022-S-BLK,37
ajs-next-ad7b2bb82f3e89d0f4eb77f07bfa38df,2024-03-25 16:08:28.968000,EMP-HWL-42075-S-BLK,30.99
ajs-next-2d2bee83dea645b5a8ba59c5b78057cc,2024-03-07 11:50:00.854000,TRU-SB-91401-XS-CHT,21.99
ajs-next-e09e1c36161666da4143b29f9c688fc9,2024-02-02 16:33:10.015000,SHE-SNC-62001-S-BLK,21.99
ajs-next-ed2dcbb10c49880bd5c9dcfb953025b1,2024-03-04 17:03:43.785000,TRU-LAB-10210-S-BLK,32.99
ajs-next-9b7a25a74b8fb8f1cea2d0aa429cc7ee,2024-04-04 14:02:46.287000,SHE-HWS-55021-S-BGE,25.99
ajs-next-57afff4bb6d04ff22360ed94f4412493,2024-04-07 19:51:15.541000,TRU-LAB-10210-S-BLK,34.99
ajs-next-b0d1001744001540a061f4ee273410cb,2024-01-22 20:52:39.732000,"",40
ajs-next-b8bdc5e53af54f130824bac6c53fee66,2024-04-02 10:34:26.237000,TRU-SPB-10022-S-BLK,40
ajs-next-1cebf9f23c841161f631f29a31e8bc56,2024-03-25 00:26:15.872000,EMP-HWC-42024-S-BLK,18.99
ajs-next-804493364ca2572aeebcee9d35df5457,2024-04-09 01:53:26.226000,SHE-SNC-62001-S-NUD,32.99
ajs-next-016a29dd6f53d35e47403e49a675302b,2024-02-15 17:43:35.347000,SMNT-SKL-22408-S-L-BLK,14
ajs-next-b74fd740ba822402c03477f9dbd9826a,2024-03-23 01:22:32.821000,"",17.990000000000002
ajs-next-5b570fb6ed345d8304fc7ecdc7f50ff5,2024-03-28 17:15:16.661000,EMP-SNC-62001-S-BLK,25
ajs-next-9208ecd836612343330daaa473834cdc,2024-02-17 22:05:53.976000,TRU-SPB-10022-S-CHT,15.99
ajs-next-c5363a2aafc29e76a2542c99a94016fc,2024-02-06 14:21:37.193000,EMP-HWOP-31048-S-BLK,26.99
ajs-next-067310dedc3d42b008fc0744c98de6f2,2024-01-03 10:03:00.213000,EMP-HWBS-18437-S-BLK,21.99
ajs-next-b5a2a736908b0b9f64360bd0ea8fcb85,2024-04-10 03:52:05.867000,TRU-WSB-10024-S-BLK,39.99
ajs-next-38acbe8ab30bf3b38ff8fc67980dad2f,2024-04-11 18:05:49.873000,TRU-SPB-10022-S-BLK,28.99
ajs-next-2bd2adb561c38d30105dca6d3546772d,2024-04-11 18:06:52.602000,TRU-SPB-10022-S-CHT,15.99
ajs-next-ddfed841e67cab765621228c0df47bfc,2024-04-11 17:40:32.517000,TRU-LAB-10210-S-BLK,47.99
ajs-next-df6321af1264a0b8992ac22a0ff0f204,2024-04-11 17:35:04.349000,TRU-LAB-10210-S-BLK,34.99
ajs-next-897f6c5bf0028641f044fe0250b5f7c0,2024-03-07 21:59:42.289000,TRU-LAB-10210-S-BLK,32.99
ajs-next-8b67b11801b3f646f4214fb04a076c29,2024-02-13 17:08:13.534000,SHE-MSB-51001-S-BGE,30
